ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,time_slot,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,cancel_reason,cancel_type,kanso_raw,suion_raw,suishoku_raw
ちがさき丸,茅ヶ崎港,2023/05/14,2,0,タイ五目,タイ五目,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,ハナダイ,,,タイ五目。本日もマダイは顔見れず。,,
ちがさき丸,茅ヶ崎港,2023/05/14,2,0,タイ五目,タイ五目,メイン,クロダイ,,0,3,1,0,,,0.8,1.6,,,,,,,,,,,,,,,ハナダイ,,,タイ五目。本日もマダイは顔見れず。,,
ちがさき丸,茅ヶ崎港,2023/05/14,2,0,タイ五目,タイ五目,メイン,メジナ,,1,10,5,0,,,0.8,1.5,,,,,,,,,,,,,,,ハナダイ,,,タイ五目。本日もマダイは顔見れず。,,
ちがさき丸,茅ヶ崎港,2023/05/13,1,0,タイ五目,タイ五目,メイン,イサキ,,12,36,24,0,16,28,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,LT五目。アジ反応濃く映るも動き速く苦戦…。,,
ちがさき丸,茅ヶ崎港,2023/05/13,2,0,ショウサイフグ,ショウサイフグ,メイン,ショウサイフグ,,0,6,3,0,20,34,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/13,2,0,ショウサイフグ,ショウサイフグ,サブ,カワハギ,,0,5,2,0,,,,,,,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/13,3,0,シロギス,シロギス,メイン,シロギス,,9,29,19,0,13,22,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/13,4,0,タイ五目,タイ五目,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,"メジナ,イサキ,アジ",,,タイ五目。今日はマダイの顔見れず。,,
ちがさき丸,茅ヶ崎港,2023/05/13,4,0,タイ五目,タイ五目,メイン,クロダイ,,1,3,2,0,,,0.7,1.8,,,,,,,,,,,,,,,"メジナ,イサキ,アジ",,,タイ五目。今日はマダイの顔見れず。,,
ちがさき丸,茅ヶ崎港,2023/05/12,1,0,タイ五目,タイ五目,メイン,マダイ,,0,2,1,0,,,0.4,0.8,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,イシダイ,クロダイ",,,タイ五目。今日も色々釣れて五目釣りです。,,
ちがさき丸,茅ヶ崎港,2023/05/12,1,0,タイ五目,タイ五目,メイン,イシダイ,,,,,0,,,3.1,3.1,,,,,,,,,,,,,,,"ハナダイ,イシダイ,クロダイ",,,タイ五目。今日も色々釣れて五目釣りです。,,
ちがさき丸,茅ヶ崎港,2023/05/12,2,0,タイ五目,タイ五目,メイン,LT五目,,22,34,28,0,15,26,,,,茅ヶ崎沖,,,,,,,,,,,,,タカベ等,,,LT五目。今日もイサキ好調!!アジも交じりましたよ!!他にタカベ等。,,
ちがさき丸,茅ヶ崎港,2023/05/12,3,0,シロギス,シロギス,メイン,キス,,17,54,35,0,17,24,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,潮流れ悪かったですが、何とか釣れましたよ。。,,
ちがさき丸,茅ヶ崎港,2023/05/11,1,0,タイ五目,タイ五目,メイン,マダイ,,0,1,0,0,,,0.8,0.8,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,イシダイ,イサキと五目釣り",,,タイ五目。今日もマダイは顔見ただけですが、クロダイ・メジナの喰いが良く全員釣れました。,,
ちがさき丸,茅ヶ崎港,2023/05/11,2,0,ショウサイフグ,ショウサイフグ,メイン,ショウサイフグ,,0,13,6,0,22,34,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/11,3,0,シロギス,シロギス,メイン,シロギス,,10,52,31,0,14,24,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,一日通してアタリありました!!竿頭52匹、次頭51匹!!シロギス大漁!!,,
ちがさき丸,茅ヶ崎港,2023/05/10,1,0,タイ五目,タイ五目,メイン,マダイ,,0,1,0,0,,,0.5,0.5,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,イシダイ,クロダイ",,,タイ五目。シケでなんと4連休でした。,,
ちがさき丸,茅ヶ崎港,2023/05/10,2,0,タイ五目,タイ五目,メイン,イサキ,,16,33,24,0,16,27,,,,茅ヶ崎沖,,,,,,,,,,,,,"アジ,ニザダイ,メジナ等アタリ多数!!",,,LT五目。泳がせもアタリあるもバラシでした。,,
ちがさき丸,茅ヶ崎港,2023/05/10,3,0,シロギス,シロギス,メイン,キス,,15,52,33,0,12,20,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/05,1,0,タイ五目,タイ五目,メイン,イサキ,,5,22,13,0,17,26,,,,茅ヶ崎沖,,,,,,,,,,,,,"泳がせでヒラメも!!,2,5～10mを流す",,,LT五目。朝から海が悪く難しい内容でしたが、なんとかお土産ゲット!!他に泳がせでヒラメも!! 2 5～10mを流す。,,
ちがさき丸,茅ヶ崎港,2023/05/05,2,0,シロギス,シロギス,メイン,シロギス,,3,26,14,0,12,22,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/05,3,0,タイ五目,タイ五目,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,"メジナ,イサキ,ハナダイは釣れました",,,タイ五目。今日はマダイは型見ず。,,
ちがさき丸,茅ヶ崎港,2023/05/04,1,0,タイ五目,タイ五目,メイン,イサキ,,3,22,12,0,20,28,,,,茅ヶ崎沖,,,,,,,,,,,,,"カワハギ,ホウボウ",,,LT五目。今日はアジの反応は良く見れましたが口は使わず…。,,
ちがさき丸,茅ヶ崎港,2023/05/04,2,0,ショウサイフグ,ショウサイフグ,メイン,ショウサイフグ,,5,19,12,0,20,36,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/04,3,0,アジ,アジ,メイン,アジ,,3,25,14,0,27,38,,,,二ノ宮沖,,,,,,,,,,,,,,,,今日もアジお土産ゲット!!,,
ちがさき丸,茅ヶ崎港,2023/05/04,4,0,タイ五目,タイ五目,メイン,マダイ,,1,1,1,1,,,3.0,3.0,,,,,,,,,,,,,,,"クロダイ,イサキ,メジナ",,,タイ五目。久々の良型マダイが釣れましたが、重さを店で計って頂けず分かりません。,,
ちがさき丸,茅ヶ崎港,2023/05/03,1,0,タイ五目,タイ五目,メイン,アジ,,12,27,19,0,17,27,,,,茅ヶ崎沖,,,,,,,,,,,,,"イサキ,ニザダイ,ヒラメ",,,LT五目。アジ・イサキ今日も好調!!ゲストも大漁、ニザダイ・ヒラメも大漁でした!!明日も期待!!他にイサキ・ニザダイ・ヒラメ。,,
ちがさき丸,茅ヶ崎港,2023/05/03,2,0,シロギス,シロギス,メイン,シロギス,,2,22,12,0,13,24,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/03,3,0,アジ,アジ,メイン,アジ,,5,20,12,0,32,38,,,,二ノ宮沖,,,,,,,,,,,,,,,,今日も良い型のアジお土産ゲット!!,,
ちがさき丸,茅ヶ崎港,2023/05/03,4,0,タイ五目,タイ五目,メイン,マダイ,,1,1,1,1,,,0.3,0.3,,,,,,,,,,,,,,,"ハナダイ,イシダイ,クロダイ",,,タイ五目。マダイ以外色々と釣れました。,,
ちがさき丸,茅ヶ崎港,2023/05/02,1,0,シロギス,シロギス,メイン,シロギス,,7,45,26,0,15,22,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/02,2,0,アジ,アジ,メイン,アジ,,3,24,13,0,32,38,,,,二ノ宮沖,,,,,,,,,,,,,,,,今日も型の良いアジ釣れましたよ。。,,
ちがさき丸,茅ヶ崎港,2023/05/02,3,0,タイ五目,タイ五目,メイン,アジ,,11,27,19,0,21,29,,,,茅ヶ崎沖,,,,,,,,,,,,,,,,LT五目。今日もLT好調!!アジ・イサキバランス良く釣れました!!初心者様も含め全員釣れましたよ!!。,,
ちがさき丸,茅ヶ崎港,2023/05/02,3,0,タイ五目,タイ五目,メイン,イサキ,,10,22,16,0,17,28,,,,,,,,,,,,,,,,,,,,LT五目。今日もLT好調!!アジ・イサキバランス良く釣れました!!初心者様も含め全員釣れましたよ!!。,,
ちがさき丸,茅ヶ崎港,2023/05/02,4,0,タイ五目,タイ五目,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,"ハナダイ,クロダイ,メジナ",,,タイ五目。マダイは顔見れませんでしたが、他の魚が色々釣れて五目釣り。,,
ちがさき丸,茅ヶ崎港,2023/05/01,1,0,タイ五目,タイ五目,メイン,マダイ,,0,1,0,0,,,1.0,1.0,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイ",,,タイ五目。今日も色々釣れて五目釣り。,,
ちがさき丸,茅ヶ崎港,2023/05/01,2,0,タイ五目,タイ五目,メイン,アジ,,10,48,29,0,20,27,,,,茅ヶ崎沖,,,,,,,,,,,,,"イサキ連日好調!!初心者様含め一日ずっとアタリありました!!,3,6～10mを流し",,,LT五目。アジ、他にイサキ連日好調!!初心者様含め一日ずっとアタリありました!! 3 6～10mを流し、ポツポツとキスのアタリがありました。,,
ちがさき丸,茅ヶ崎港,2023/05/01,3,0,シロギス,シロギス,メイン,シロギス,,10,39,24,0,14,23,,,,茅ヶ崎港沖,,,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2023/05/01,4,0,アジ,アジ,メイン,アジ,,5,36,20,0,35,38,,,,二ノ宮沖,,,,,,,,,,,,,,,,今日も型の良いアジ主体で釣れましたよ。。,,
利一丸,網代,2023/05/26,1,0,マダイ,マダイ,メイン,キダイ・マダイ,,5,5,5,1,23,40,,,,網代沖,,,,,,,,,,,,,,,,マダイは1匹出ました。。,,
利一丸,網代,2023/05/21,1,0,マダイ,マダイ,メイン,キダイ・アマダイ,,7,7,7,1,23,40,,,,網代沖,,,,,,,,,,,,,,,,今日はエサ取りが多くて苦戦しました。。,,
利一丸,網代,2023/05/21,2,0,マダイ,マダイ,メイン,イトヨリ・アマダイ,,5,5,5,1,23,35,,,,小山沖,,,,,,,,,,,,,,,,ボートの釣果。。,,
利一丸,網代,2023/05/16,1,0,,,メイン,イトヨリ,,5,5,5,1,23,25,,,,小山沖,,,,,,,,,,,,,,,,ボートの釣果。ポツポツ釣れました。,,
利一丸,網代,2023/05/12,1,0,カワハギ,カワハギ,メイン,カワハギ,,1,1,1,1,23,23,,,,いけす沖,,,,,,,,,,,,,,,,ボートの釣果。食い渋い。,,
利一丸,網代,2023/05/10,1,0,カサゴ,カサゴ,メイン,カサゴ,,5,5,5,1,20,35,,,,赤石沖,,,,,,,,,,,,,,,,仕立の釣果。食い良くなかった。,,
利一丸,網代,2023/05/10,2,0,マダイ,マダイ,メイン,マダイ,,1,1,1,1,26,26,,,,おやまき沖,,,,,,,,,,,,,,,,ボートの釣果。1匹釣れました。,,
増福丸,御前崎港,2023/05/27,1,0,カツオ,カツオ,サブ,ヒメダイ,,1,4,2,0,30,40,,,,,,,,,,,,,,,,,"オナガダイ,大サバ,ムロアジ",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/27,1,0,カツオ,カツオ,サブ,ウメイロ,,1,4,2,0,30,37,,,,,,,,,,,,,,,,,"オナガダイ,大サバ,ムロアジ",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/27,1,0,カツオ,カツオ,サブ,イサキ,,12,25,18,0,35,42,,,,,,,,,,,,,,,,,"オナガダイ,大サバ,ムロアジ",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/26,1,0,カツオ,カツオ,サブ,オナガダイ,,1,4,2,0,40,50,,,,,,,,,,,,,,,,,"大サバ,ウマヅラハギ,ムロアジ交じる",,,乗合・7人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/26,1,0,カツオ,カツオ,サブ,ヒメダイ,,1,2,1,0,30,40,,,,,,,,,,,,,,,,,"大サバ,ウマヅラハギ,ムロアジ交じる",,,乗合・7人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/26,1,0,カツオ,カツオ,サブ,ウメイロ,,0,3,1,0,30,37,,,,,,,,,,,,,,,,,"大サバ,ウマヅラハギ,ムロアジ交じる",,,乗合・7人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/26,1,0,カツオ,カツオ,サブ,イサキ,,10,15,12,0,35,42,,,,,,,,,,,,,,,,,"大サバ,ウマヅラハギ,ムロアジ交じる",,,乗合・7人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/25,1,0,カツオ,カツオ,メイン,カツオ,,0,2,1,0,45,45,,,,金洲沖～180m,,,50.0,50.0,,,,,,,,,"大サバ多し,ウマヅラハギ交じる",,,乗合・8人の釣果。カツオいよいよ始まりました。,,
増福丸,御前崎港,2023/05/25,1,0,カツオ,カツオ,サブ,オナガダイ,,1,2,1,0,40,50,,,,,,,,,,,,,,,,,"大サバ多し,ウマヅラハギ交じる",,,乗合・8人の釣果。カツオいよいよ始まりました。,,
増福丸,御前崎港,2023/05/25,1,0,カツオ,カツオ,サブ,ヒメダイ,,1,4,2,0,30,40,,,,,,,,,,,,,,,,,"大サバ多し,ウマヅラハギ交じる",,,乗合・8人の釣果。カツオいよいよ始まりました。,,
増福丸,御前崎港,2023/05/25,1,0,カツオ,カツオ,サブ,イサキ,,7,23,15,0,35,42,,,,,,,,,,,,,,,,,"大サバ多し,ウマヅラハギ交じる",,,乗合・8人の釣果。カツオいよいよ始まりました。,,
増福丸,御前崎港,2023/05/25,1,0,カツオ,カツオ,サブ,ウメイロ,,1,11,6,0,30,37,,,,,,,,,,,,,,,,,"大サバ多し,ウマヅラハギ交じる",,,乗合・8人の釣果。カツオいよいよ始まりました。,,
増福丸,御前崎港,2023/05/22,1,0,マダイ,マダイ,メイン,マダイ,,1,3,2,0,40,58,,,,御前崎沖,,,50.0,50.0,,,,,,,,,"大サバ,ソウダガツオ交じる",,,乗合・2人の釣果。御前崎沖でマダイ五目。,,
増福丸,御前崎港,2023/05/22,1,0,マダイ,マダイ,サブ,イサキ,,15,30,22,0,25,35,,,,御前崎沖,,,,,,,,,,,,,"大サバ,ソウダガツオ交じる",,,乗合・2人の釣果。御前崎沖でマダイ五目。,,
増福丸,御前崎港,2023/05/21,1,0,マダイ,マダイ,サブ,イサキ,,6,15,10,0,35,42,,,,,,,,,,,,,,,,,"大サバ多し,ウマヅラハギ交じる",,,乗合・6人の釣果。久しぶりの金洲です。,,
増福丸,御前崎港,2023/05/21,1,0,マダイ,マダイ,サブ,ウメイロ,,3,6,4,0,30,37,,,,,,,,,,,,,,,,,"大サバ多し,ウマヅラハギ交じる",,,乗合・6人の釣果。久しぶりの金洲です。,,
増福丸,御前崎港,2023/05/18,1,0,マダイ,マダイ,サブ,イサキ,,10,25,17,0,30,38,,,,,,,,,,,,,,,,,"ソウダガツオ,大サバ,メイチダイ等",,,乗合・8人の釣果。腹パンイサキ釣れてます。,,
増福丸,御前崎港,2023/05/17,1,0,マダイ,マダイ,サブ,イサキ,,15,25,20,0,30,38,,,,御前崎沖,,,,,,,,,,,,,フエフキダイ交じる,,,乗合・5人の釣果。予報により御前崎沖でタイ・イサキ。,,
増福丸,御前崎港,2023/05/13,1,0,マダイ,マダイ,サブ,イサキ,,10,18,14,0,28,32,,,,,,,,,,,,,,,,,"大サバ,ウメイロ,ジャンボイサキ交じる",,,乗合・8人の釣果。金洲潮悪く近場に移動。,,
増福丸,御前崎港,2023/05/11,1,0,マダイ,マダイ,サブ,イサキ,,0,6,3,0,38,42,,,,,,,,,,,,,,,,,"アカイサキ,ウマヅラハギ,大サバ交じる",,,乗合・8人の釣果。潮悪く苦戦。,,
増福丸,御前崎港,2023/05/11,1,0,マダイ,マダイ,サブ,ウメイロ,,0,4,2,0,30,35,,,,,,,,,,,,,,,,,"アカイサキ,ウマヅラハギ,大サバ交じる",,,乗合・8人の釣果。潮悪く苦戦。,,
増福丸,御前崎港,2023/05/05,1,0,シマアジ,シマアジ,サブ,オナガダイ,,0,2,1,0,40,48,,,,金洲沖～180m,,,50.0,50.0,,,,,,,,,"フエフキダイ,大サバ,アカイサキ等交じる",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/05,1,0,シマアジ,シマアジ,メイン,シマアジ,,0,1,0,0,40,45,,,,,,,,,,,,,,,,,"フエフキダイ,大サバ,アカイサキ等交じる",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/05,1,0,シマアジ,シマアジ,サブ,ヒメダイ,,0,3,1,0,30,35,,,,,,,,,,,,,,,,,"フエフキダイ,大サバ,アカイサキ等交じる",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/05,1,0,シマアジ,シマアジ,サブ,スマガツオ,,0,2,1,0,45,45,,,,,,,,,,,,,,,,,"フエフキダイ,大サバ,アカイサキ等交じる",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/05,1,0,シマアジ,シマアジ,サブ,イサキ,,10,15,12,0,35,42,,,,,,,,,,,,,,,,,"フエフキダイ,大サバ,アカイサキ等交じる",,,乗合・8人の釣果。色々釣れてます。,,
増福丸,御前崎港,2023/05/04,1,0,シマアジ,シマアジ,サブ,イサキ,,5,7,6,0,35,42,,,,,,,,,,,,,,,,,"大サバ,ムロアジ,アカイサキ",,,乗合・8人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/04,1,0,シマアジ,シマアジ,サブ,ウメイロ,,2,4,3,0,35,40,,,,,,,,,,,,,,,,,"大サバ,ムロアジ,アカイサキ",,,乗合・8人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/03,1,0,イサキ,イサキ,サブ,オナガダイ,,2,8,5,0,40,58,,,,金洲沖～180m,,,50.0,50.0,,,,,,,,,"ウメイロ,ヒメダイ,アカイサキ",,,乗合・8人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/03,1,0,イサキ,イサキ,メイン,イサキ,,10,16,13,0,35,42,,,,,,,,,,,,,,,,,"ウメイロ,ヒメダイ,アカイサキ",,,乗合・8人の釣果。釣れてます。,,
増福丸,御前崎港,2023/05/02,1,0,マダイ,マダイ,サブ,イサキ,,7,16,11,0,25,32,,,,,,,,,,,,,,,,,"アカイサキ,大サバ,ソウダガツオ",,,乗合・5人の釣果。近場に変更。,,
博栄丸,御前崎港,2023/05/28,1,0,ヒラマサ,ヒラマサ,メイン,ヒラマサ,,,,,0,,,11.2,11.2,,,,,,,,,,,,,,,"カツオ,チャッパ",,,五目やりながらカツオの良い群れ近くに出てうまくカツオ・チャッパ釣れました。これからどんどん良くなると期待!ヒラマサ11.2kgも。,,
博栄丸,御前崎港,2023/05/27,1,0,マダイ,マダイ,メイン,マダイ,,,,,0,,,4.2,4.2,,,,,,,,,,,,,,,"ジャンボイサキ,ウメイロ,アカイサキ",,,なかなか群れ出ても食わせるのに難しかった。群れの魚探に映る反応は良くなってきてるので、時機に食い出しそう。,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,メイン,キメジ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,サブ,メダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,サブ,ヒメダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,サブ,大イサキ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,サブ,アオダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,サブ,アカイサキ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,サブ,ウマヅラハギ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/26,1,0,キメジ,キメジ,サブ,サバ,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,メイン,マダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,メイチダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,メダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,ヒメダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,ウメイロ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,アオダイ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,大イサキ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,アカイサキ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,ウマヅラハギ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
博栄丸,御前崎港,2023/05/25,1,0,マダイ,マダイ,サブ,サバ,,,,,0,,,,,,,,,,,,,,,,,,,,,,カツオの群れはいつもに比べて薄く、五目のみ。カツオはまだこれからに期待!潮がある程度落ち着いてるので五目は今良し。,,
