ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,kanso_raw,suion_raw,suishoku_raw
幸丸,飯岡港,2024/02/11,6,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,1,14,7,0,20,40,,,,,,,150.0,150.0,,,,,,二枚潮,,,"アジ,サバ,スルメイカ",午前船の釣果。他にアジ・サバ・スルメイカ。,,
幸丸,飯岡港,2024/02/10,1,0,マダイ,マダイ,メイン,マダイ,0,18,9,0,,,0.3,1.3,,,,,30.0,30.0,,,,,,,,,"ウマヅラハギ,カサゴ,ガンゾウビラメ",午前船の釣果。他にウマヅラハギ・カサゴ・ガンゾウビラメ・ハナダイ・フグ・ホウボウ・マハタ・ムシガレイ。,,
幸丸,飯岡港,2024/02/10,2,0,ヒラメ,ヒラメ,メイン,ヒラメ,1,17,9,0,,,0.3,1.2,,,,,30.0,30.0,,,,,,,,,"ウマヅラハギ,カサゴ,ガンゾウビラメ",午前船の釣果。他にウマヅラハギ・カサゴ・ガンゾウビラメ・ダツ・ハタ・ハナダイ・ホウボウ。,,
幸丸,飯岡港,2024/02/10,3,0,ヒラメ,ヒラメ,メイン,ヒラメ,2,12,7,0,,,0.4,2.6,,,,,15.0,15.0,,,,,,,,,"アイナメ,カサゴ,スズキ",午前船の釣果。他にアイナメ・カサゴ・スズキ・トラフグ。,,
幸丸,飯岡港,2024/02/10,4,0,ヒラメ,ヒラメ,メイン,ヒラメ,0,12,6,0,,,0.3,2.2,,,,,30.0,30.0,,,,,,,,,ソイ,午前船の釣果。他にソイ。,,
幸丸,飯岡港,2024/02/10,5,0,ヒラメ,ヒラメ,メイン,ヒラメ,1,8,4,0,,,0.3,1.6,,,,,15.0,15.0,,,,,,,,,カサゴ,午前船の釣果。他にカサゴ。,,
幸丸,飯岡港,2024/02/10,6,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,1,22,11,0,20,50,,,,,,,150.0,150.0,,,,,,,,,"アジ,サバ,スルメイカ",午前船の釣果。他にアジ・サバ・スルメイカ。,,
幸丸,飯岡港,2024/02/08,1,0,マダイ,マダイ,メイン,マダイ,10,40,25,0,,,0.3,1.9,,,,,30.0,30.0,,,,,,,,,"イシダイ,カサゴ,ガンゾウビラメ",午前船の釣果。他にイシダイ・カサゴ・ガンゾウビラメ・ハタ・ハナダイ・ヒラメ・ホウボウ。,,
幸丸,飯岡港,2024/02/08,2,0,ヒラメ,ヒラメ,メイン,ヒラメ,3,10,6,0,,,0.4,1.0,,,,,15.0,15.0,,,,,,,,,,午前船の釣果。今日もアタリ多く楽しめましたが、良型に巡り会えず…。,,
幸丸,飯岡港,2024/02/08,3,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,0,15,7,0,20,50,,,,,,,150.0,150.0,,,,,,,,,"アジ,サバ,スルメイカ",午前船の釣果。他にアジ・サバ・スルメイカ。,,
幸丸,飯岡港,2024/02/07,1,0,ヒラメ,ヒラメ,メイン,ヒラメ,3,14,8,0,,,0.5,2.2,,,,,15.0,15.0,,,濁り,,,,,,,午前船の釣果。シケ後で水色濁り、ポイントが限定されてしまいました。,,
幸丸,飯岡港,2024/02/07,2,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,6,26,16,0,20,50,,,,,,,150.0,150.0,,,,,,,,,"アラ,サバ,マルイカ",午前船の釣果。他にアラ・サバ・マルイカ。,,
幸丸,飯岡港,2024/02/07,3,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,1,30,15,0,20,50,,,,,,,150.0,150.0,,,,,,,,,サバ,午前船の釣果。他にサバ。,,
幸丸,飯岡港,2024/02/04,1,0,マダイ,マダイ,メイン,マダイ,5,12,8,0,,,0.3,1.0,,,,,30.0,30.0,,,,,,,,,"ウマヅラハギ,カサゴ,ガンゾウビラメ",午前船の釣果。他にウマヅラハギ・カサゴ・ガンゾウビラメ・スズキ・ハナダイ・ホウボウ・マハタ。,,
幸丸,飯岡港,2024/02/04,2,0,マダイ,マダイ,メイン,マダイ,3,10,6,0,,,0.3,1.4,,,,,30.0,30.0,,,,,,,,,"ウマヅラハギ,カサゴ,ガンゾウビラメ",午前船の釣果。他にウマヅラハギ・カサゴ・ガンゾウビラメ・ハナダイ・ホウボウ・マハタ。,,
幸丸,飯岡港,2024/02/04,3,0,ヒラメ,ヒラメ,メイン,ヒラメ,2,12,7,0,75,75,0.4,4.5,,,,,15.0,15.0,,,,,,,,,カサゴ,午前船の釣果。他にカサゴ。,,
幸丸,飯岡港,2024/02/04,4,0,ヤリイカ,ヤリイカ,メイン,ヤリイカ,18,33,25,0,20,50,,,,,,,150.0,150.0,,,,,,,,,"アジ,サバ,スルメイカ",午前船の釣果。他にアジ・サバ・スルメイカ・マルイカ。,,
幸丸,飯岡港,2024/02/02,1,0,マダイ,マダイ,メイン,マダイ,13,31,22,0,,,0.3,1.5,,,,,30.0,30.0,,,,,強,,,,"ウマヅラハギ,トラフグ,ハナダイ",午前船の釣果。他にウマヅラハギ・トラフグ・ハナダイ・ホウボウ・マハタ。,,
幸丸,飯岡港,2024/02/02,2,0,マダイ,マダイ,メイン,マダイ,6,23,14,0,,,0.3,1.2,,,,,30.0,30.0,,,,,強,,,,"イナダ,ウマヅラハギ,カサゴ",午前船の釣果。他にイナダ・ウマヅラハギ・カサゴ・サワラ・ハナダイ・ホウボウ・マハタ。,,
幸丸,飯岡港,2024/02/02,3,0,ヒラメ,ヒラメ,メイン,ヒラメ,1,12,6,0,,,0.5,3.0,,,,,5.0,15.0,,,,北,強,,,,,午前船の釣果。今日は北風強く、反応がとんでしまい大物チャンスはありませんでした…。,,
幸丸,飯岡港,2024/02/02,4,0,ヒラメ,ヒラメ,メイン,ヒラメ,0,9,4,0,,,0.4,1.3,,,,,30.0,30.0,,,,,,,,,,午前船の釣果。朝からポツリポツリと本命げっと出来ました!が…全員安打も2桁釣果もあと一歩及ばず…。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/29,1,0,,,メイン,メジナ,4,4,4,1,43,43,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/29,2,0,マダイ,マダイ,メイン,マダイ,,,,0,24,24,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/29,2,0,マダイ,マダイ,サブ,オオモンハタ,2,2,2,1,25,25,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/29,3,0,,,メイン,イトヨリダイ,3,3,3,1,28,28,,,,西浦沖,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/29,3,0,,,メイン,ヘダイ,2,2,2,1,25,25,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/29,3,0,,,メイン,サンバソウ,,,,0,21,21,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/29,3,0,,,メイン,ヒメジ,,,,0,16,16,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/28,1,0,マダイ,マダイ,メイン,マダイ,,,,0,62,62,2.8,2.8,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/28,1,0,マダイ,マダイ,サブ,クロダイ,,,,0,39,39,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/28,2,0,ヒラメ,ヒラメ,メイン,ヒラメ,,,,0,47,47,1.0,1.0,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/28,3,0,マダイ,マダイ,メイン,マダイ,,,,0,36,36,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/28,4,0,マダイ,マダイ,メイン,マダイ,,,,0,47,47,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/28,4,0,マダイ,マダイ,サブ,メジナ,,,,0,43,43,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/27,1,0,クロダイ,クロダイ,メイン,クロダイ,,,,0,5,5,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/27,2,0,クロダイ,クロダイ,メイン,クロダイ,,,,0,42,42,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/27,3,0,マダイ,マダイ,メイン,マダイ,5,5,5,1,25,25,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/27,4,0,カワハギ,カワハギ,メイン,カワハギ,4,4,4,1,21,21,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/27,4,0,カワハギ,カワハギ,サブ,カサゴ,,,,0,17,17,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/24,1,0,クロダイ,クロダイ,メイン,クロダイ,,,,0,52,59,2.5,4.2,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/24,2,0,マダイ,マダイ,メイン,マダイ,,,,0,41,41,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/24,3,0,ワラサ,ワラサ,メイン,イラ,5,5,5,1,30,30,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/24,3,0,ワラサ,ワラサ,サブ,ホウボウ,,,,0,20,20,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/24,4,0,マダイ,マダイ,メイン,アマダイ,4,4,4,1,37,37,,,,西浦沖,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/23,1,0,クロダイ,クロダイ,メイン,クロダイ,,,,0,45,45,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/23,1,0,クロダイ,クロダイ,サブ,マダイ,,,,0,28,28,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/23,1,0,クロダイ,クロダイ,サブ,オオモンハタ,,,,0,27,27,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/23,2,0,マダイ,マダイ,メイン,マダイ,,,,0,54,54,2.5,2.5,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/23,2,0,マダイ,マダイ,サブ,シマアジ,,,,0,32,32,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/21,1,0,クロダイ,クロダイ,メイン,クロダイ,2,2,2,1,5,5,1.8,1.8,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/18,1,0,,,メイン,メジナ,3,3,3,1,45,45,1.7,1.7,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/18,2,0,カワハギ,カワハギ,サブ,イトヨリダイ,2,2,2,1,32,32,,,,西浦沖,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/18,2,0,カワハギ,カワハギ,メイン,カワハギ,,,,0,21,21,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/17,1,0,クロダイ,クロダイ,メイン,クロダイ,,,,0,55,55,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/17,1,0,クロダイ,クロダイ,サブ,マダイ,,,,0,37,37,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/17,2,0,クロダイ,クロダイ,メイン,クロダイ,4,4,4,1,49,49,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/17,3,0,マダイ,マダイ,メイン,マダイ,,,,0,48,48,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/16,1,0,マダイ,マダイ,メイン,マダイ,4,4,4,1,45,45,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/16,1,0,マダイ,マダイ,サブ,オオモンハタ,,,,0,27,27,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/16,2,0,カワハギ,カワハギ,メイン,カワハギ,3,3,3,1,20,20,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/16,2,0,カワハギ,カワハギ,サブ,マダイ,3,3,3,1,21,21,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/16,3,0,ワラサ,ワラサ,メイン,イラ,,,,0,23,23,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/16,3,0,ワラサ,ワラサ,サブ,オオモンハタ,,,,0,24,24,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/16,3,0,ワラサ,ワラサ,メイン,マダイ,4,4,4,1,22,22,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/12,1,0,マダイ,マダイ,メイン,マダイ,,,,0,33,33,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/12,1,0,マダイ,マダイ,サブ,ヒブダイ,,,,0,27,27,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/12,1,0,マダイ,マダイ,サブ,オオモンハタ,,,,0,22,22,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/12,2,0,マダイ,マダイ,メイン,マダイ,,,,0,25,25,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/12,2,0,マダイ,マダイ,サブ,カワハギ,,,,0,21,21,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/11,1,0,マダイ,マダイ,メイン,マダイ,,,,0,41,41,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/11,2,0,,,メイン,メジナ,2,2,2,1,44,44,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/11,3,0,カワハギ,カワハギ,メイン,カワハギ,3,3,3,1,22,22,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/11,4,0,マダイ,マダイ,メイン,シロアマダイ,5,5,5,1,30,30,,,,静浦沖,,,,,,,,,,,,,,船外機にて出船。 2。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/11,4,0,マダイ,マダイ,メイン,アカアマダイ,2,2,2,1,26,26,,,,,,,,,,,,,,,,,,船外機にて出船。 2。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,1,0,マダイ,マダイ,メイン,マダイ,2,2,2,1,37,37,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,2,0,カワハギ,カワハギ,メイン,カワハギ,,,,0,25,25,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,3,0,マダイ,マダイ,メイン,アマダイ,2,2,2,1,31,31,,,,西浦沖,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,3,0,マダイ,マダイ,サブ,イトヨリダイ,3,3,3,1,30,30,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,3,0,マダイ,マダイ,メイン,マダイ,,,,0,24,24,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,3,0,マダイ,マダイ,サブ,イラ,,,,0,23,23,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,3,0,マダイ,マダイ,サブ,カイワリ,,,,0,18,18,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,3,0,マダイ,マダイ,サブ,カサゴ,2,2,2,1,19,19,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/10,3,0,マダイ,マダイ,サブ,サクラダイ,,,,0,16,16,,,,,,,,,,,,,,,,,,船外機にて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/09,1,0,マダイ,マダイ,メイン,マダイ,,,,0,60,60,2.5,2.5,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/09,2,0,マダイ,マダイ,メイン,シロアマダイ,,,,0,32,32,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/09,2,0,マダイ,マダイ,サブ,イトヨリダイ,,,,0,33,33,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/09,2,0,マダイ,マダイ,サブ,カワハギ,,,,0,18,18,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/09,3,0,カワハギ,カワハギ,メイン,カワハギ,3,3,3,1,19,19,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/09,3,0,カワハギ,カワハギ,サブ,ヒブダイ,,,,0,26,26,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/09,3,0,カワハギ,カワハギ,サブ,イラ,,,,0,23,23,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/08,1,0,マダイ,マダイ,メイン,マダイ,,,,0,72,72,4.8,4.8,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/08,2,0,,,メイン,メジナ,3,3,3,1,44,44,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/07,1,0,マダイ,マダイ,メイン,マダイ,,,,0,76,76,4.9,4.9,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/07,2,0,マダイ,マダイ,メイン,マダイ,4,4,4,1,31,31,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/07,2,0,マダイ,マダイ,サブ,クロソイ,,,,0,38,38,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,1,0,マダイ,マダイ,メイン,マダイ,,,,0,23,23,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,1,0,マダイ,マダイ,サブ,オオモンハタ,,,,0,21,21,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,1,0,マダイ,マダイ,サブ,カサゴ,2,2,2,1,20,20,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,2,0,カワハギ,カワハギ,メイン,カワハギ,4,4,4,1,22,22,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,2,0,カワハギ,カワハギ,サブ,マダイ,4,4,4,1,23,23,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,3,0,マダイ,マダイ,メイン,マダイ,,,,0,27,27,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,3,0,マダイ,マダイ,サブ,オオモンハタ,2,2,2,1,22,22,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,4,0,ワラサ,ワラサ,メイン,イラ,,,,0,45,45,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,4,0,ワラサ,ワラサ,サブ,ミノカサゴ,,,,0,25,25,,,,,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,5,0,カワハギ,カワハギ,サブ,ウスバハギ,,,,0,60,60,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/03,5,0,カワハギ,カワハギ,メイン,カワハギ,2,2,2,1,22,22,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/02,1,0,,,メイン,メジナ,6,6,6,1,43,43,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/02,2,0,カワハギ,カワハギ,メイン,カワハギ,7,7,7,1,22,22,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/02,3,0,カワハギ,カワハギ,メイン,カワハギ,3,3,3,1,18,18,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/02,3,0,カワハギ,カワハギ,サブ,マダイ,2,2,2,1,23,23,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/02,3,0,カワハギ,カワハギ,サブ,オオモンハタ,,,,0,23,23,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/02,3,0,カワハギ,カワハギ,サブ,ハタタテダイ,,,,0,17,17,,,,,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/01,1,0,カワハギ,カワハギ,メイン,カワハギ,5,5,5,1,21,21,,,,木負湾内,,,,,,,,,,,,,,,,
岩崎レンタルボート(岩崎つり具店),沼津木負,2024/02/01,2,0,マダイ,マダイ,メイン,マダイ,5,5,5,1,23,23,,,,木負湾内,,,,,,,,,,,,,,手漕ぎボートにて出船。。,,
不動丸,勝浦川津港,2024/02/28,1,0,イサキ,イサキ,メイン,サバ,25,50,37,0,30,45,,,,勝浦沖前後,,,130.0,200.0,,,,,,,ウネリ,,,前半フラッシャーサビキで寒サバ狙い、潮流れ速く、風、ウネリ高く釣りにくくオマツリ多かったが、良型主体にポツリポツリ釣れた。後半ヤリイカ狙いはハモノの回遊あり活性低く苦戦。,,
不動丸,勝浦川津港,2024/02/25,1,0,イサキ,イサキ,メイン,サバ,10,83,46,0,30,50,,,,勝浦沖前後,,,140.0,210.0,,,,,,,,,,前半フラッシャーサビキで寒サバ狙い、反応見え良型主体に大、中型交じりで釣れた。後半ヤリイカ狙い、終日サバの邪魔で苦戦。,,
不動丸,勝浦川津港,2024/02/25,1,0,イサキ,イサキ,サブ,ヤリイカ,0,5,2,0,23,40,,,,,,,,,,,,,,,,,,前半フラッシャーサビキで寒サバ狙い、反応見え良型主体に大、中型交じりで釣れた。後半ヤリイカ狙い、終日サバの邪魔で苦戦。,,
不動丸,勝浦川津港,2024/02/24,1,0,イサキ,イサキ,メイン,サバ,10,50,30,0,30,50,,,,勝浦沖前後,,,160.0,220.0,,,,,,,,,,前半フラッシャーサビキで寒サバ狙い、朝のうち小型主体だったが徐々に大、中交じりでポツリポツリ釣れた。後半ヤリイカ狙い、活性今ひとつでバラシも多かった。,,
不動丸,勝浦川津港,2024/02/24,1,0,イサキ,イサキ,サブ,ヤリイカ,1,4,2,0,23,40,,,,,,,,,,,,,,,,,,前半フラッシャーサビキで寒サバ狙い、朝のうち小型主体だったが徐々に大、中交じりでポツリポツリ釣れた。後半ヤリイカ狙い、活性今ひとつでバラシも多かった。,,
不動丸,勝浦川津港,2024/02/22,1,0,イサキ,イサキ,メイン,サバ,30,70,50,0,30,50,,,,勝浦沖前後,,,130.0,180.0,,,,,強,,,,,前半フラッシャーサビキで寒サバ狙い、潮トロリ流れイワシの反応見えてポツリポツリ、大、中交じりで釣れた。徐々に風強くなり9時早上がり。,,
不動丸,勝浦川津港,2024/02/19,1,0,イサキ,イサキ,メイン,サバ,20,56,38,0,30,45,,,,勝浦沖前後,,,130.0,180.0,,,,,,,,,,前半フラッシャーサビキで寒サバ狙い、反応見え良型主体に大型交じりで釣れた。終盤にヤリイカ狙い、反応見えたがサバの邪魔あり活性低くバラシも多く苦戦。,,
不動丸,勝浦川津港,2024/02/18,1,0,イサキ,イサキ,メイン,サバ,5,52,28,0,30,45,,,,勝浦沖前後,,,160.0,200.0,,,,,,,,,,前半フラッシャーサビキで寒サバ狙い、小型多かったが中、大型交じりでポツリポツリ釣れた。後半ヤリイカ狙い、サバの邪魔もあり釣りにくく活性低く苦戦。,,
不動丸,勝浦川津港,2024/02/18,1,0,イサキ,イサキ,サブ,ヤリイカ,0,6,3,0,23,40,,,,,,,,,,,,,,,,,,前半フラッシャーサビキで寒サバ狙い、小型多かったが中、大型交じりでポツリポツリ釣れた。後半ヤリイカ狙い、サバの邪魔もあり釣りにくく活性低く苦戦。,,
不動丸,勝浦川津港,2024/02/13,1,0,イサキ,イサキ,メイン,サバ,0,35,17,0,30,45,,,,勝浦沖前後,,,180.0,220.0,,,,,,,,,,,,
不動丸,勝浦川津港,2024/02/12,1,0,イサキ,イサキ,メイン,サバ,11,50,30,0,30,45,,,,勝浦沖前後,,,180.0,220.0,,,,,,,,,"後半ヤリイカ狙いはサバの邪魔で釣りにくく,ハモノの回遊で活性低く型見た程度で苦戦",前半フラッシャーサビキで寒サバ狙い、群れの移動速かったが良型主体に大型交じりで釣れた。他に後半ヤリイカ狙いはサバの邪魔で釣りにくく、ハモノの回遊で活性低く型見た程度で苦戦。,,
